study_hours,attendance,sleep_hours,phone_time,stress_level,passed
3.9112345509496347,89.21801501977252,10.415629747079958,3.853785395982123,6.530874988750032,1
5.2218451794197325,84.82687887209212,5.148232002366406,2.4184581618292924,7.95544059060415,1
2.6980128451553944,84.20094490451841,5.452050574229231,6.031874447127112,5.490997363588625,0
5.751396036691344,86.06850593215671,6.339611193420399,3.193240508062635,4.489625656971433,1
3.79872262016239,100.0,8.932113587278566,1.0296276746001358,1.5907560836457684,1
4.416612500413446,68.69111564674084,7.021763498893981,0.0,4.833732948557012,1
3.796586775541206,84.73632076811454,5.145796305954306,6.521699039998619,6.6468463691246225,0
8.704556369017876,70.73618870018461,8.88150754113601,5.233327952942236,6.891266855135259,1
4.973005550524132,85.55512646342248,8.096500940178222,4.175947094258338,6.0087301314368196,1
2.8845781420881993,70.81313488513905,7.807652435824679,3.119450726298393,3.9174018100755204,1
6.645089824206378,75.82633186394915,8.07360136175626,2.942003171593746,1.046356862104819,1
2.5583127000579555,77.04910085762094,10.591542850873676,1.8485267031167774,4.00956980399053,1
5.4177271900095105,89.7581671934471,10.277642342554168,3.1370887108802306,4.391310257892097,1
1.0806597522404489,89.18454443942414,5.969926985495057,0.0,4.374142065619972,1
2.343627902203139,67.54282623553615,9.435827489216727,2.527872693062972,6.237112713955849,0
5.393722471738247,80.5493411099985,7.57475228463835,3.378124967297812,8.97135282202968,1
6.476933159990821,72.90420145250827,7.748643724206624,5.219760094380838,5.247058403682186,1
5.342736562379941,67.41495089324665,4.461593752535007,3.9201470732532724,4.5665364216870765,0
4.768703435223519,77.8298294957563,6.744421351917706,5.589846227751118,4.481556373991815,0
4.3977926088214225,76.9151721154418,5.780764614495153,6.698270210226859,5.2487695338154285,0
2.0429560192651453,100.0,8.242088222339964,6.116340187648204,3.3434124793032023,0
3.5603115832105825,84.32959825360696,8.606620750604208,4.941019694757114,5.24039711749211,0
4.078722458080425,66.22382499245762,3.888270473475533,4.023725358361569,5.9016246726635995,0
7.114244452437831,74.35225995829057,6.966947703993594,2.0384239831728816,5.419372127148976,1
5.687236579136923,90.21383295429399,8.682792257191378,5.479888102758633,5.915083868009562,1
1.473919689274532,100.0,6.719981556529833,7.359494764443058,5.867495218697071,0
5.64816793878959,64.14016687762042,8.093595467503548,4.684212079300837,1.4562066355071126,1
4.229835439167367,61.20075614860955,7.526748201440626,7.834518296852246,6.273740316790806,0
3.6461559993880828,98.70965175371782,7.5124903479289395,0.9488565838778324,3.6579703086750928,1
6.2233525776817356,83.89614177370903,6.593027532897554,1.6916732304409172,2.808321673992084,1
7.061999044991902,71.31707268123634,5.175128793796436,5.710403015496525,2.7910963442900076,1
6.862560238232398,85.34629086122435,5.317704778862459,4.528580420306502,5.867083220945059,1
3.3215649535547227,53.64252260983122,8.064028771682976,6.627564353143615,4.554850145550294,0
4.381575248297571,80.0337550659716,7.029187383278325,3.9690567185465206,1.6360624320291786,1
5.662526862807128,83.27821172843085,6.792231633089163,2.2640491549433364,5.956075630384567,1
6.951090254244718,89.2427013953783,6.364164936516471,3.5728135155899152,2.1207837384023454,1
4.04165152430942,69.86104047707462,6.542216731778872,0.9346320581525318,5.279642717036422,1
4.628682046672366,80.8568716140336,8.570367691732208,1.742818653805931,5.476997851346108,1
2.7873300519879436,70.74575373940412,6.49713387719796,5.94488799583602,6.77115416339009,0
2.6075867518386584,82.55383755674318,4.988402930047647,5.74557482893922,8.563369572933702,0
6.625051644788396,71.04653677636976,8.11547766331026,4.726008569612154,2.2706473481989167,1
7.712480057141645,75.91899160839779,6.692685004202924,0.5578449580790612,4.895052287873901,1
4.855979756839332,70.04184605209771,7.047093798299165,3.283192848974223,4.447329409911565,1
7.007065795784048,86.51136241823657,9.411367459599266,1.5500002226798988,5.867499371921925,1
5.723272050095268,88.58451116656666,6.969159163974239,6.35306650757553,5.431337541867237,0
3.7097604907897512,77.65379430042586,7.433775509678088,2.8325557328747974,4.29490751452676,1
5.722791211016828,80.38237994960028,5.231614763052512,1.8285045784369012,4.118195622778289,1
8.076073132931938,65.51408585366455,6.67049582147356,4.0595923302428485,2.767098289631905,1
4.928347921780097,77.00323351993212,7.914289067812902,2.7196910863307764,6.975723164813019,1
8.129287311628012,79.49795382958256,4.666939399238137,6.967487820407413,5.918408363199059,0
0.0,100.0,7.301267639673564,2.530378204931618,6.835536395590275,0
6.643805008750448,68.88032974225837,7.151186608967209,1.2015434815507375,4.379207727048973,1
5.174094136476342,94.64177238752437,7.061931183381159,0.0,3.686329062611139,1
4.401985299068265,89.96858773465809,8.555738347987365,3.9384269951731694,2.8433698667415443,1
5.183521553071005,82.80636404490136,7.501657772272782,2.876139772284147,5.717835167481319,1
1.0248621707982144,97.58620484195134,9.217107847534667,1.1421907869765464,2.9204135509435307,1
4.560656224324976,83.72105472606863,5.509615726608946,6.3784529225115705,8.6973261379331,0
5.7142251430234925,83.89159195667929,7.203886850827522,5.334490294858484,2.384714837813119,1
7.955788089483033,79.46879346982455,7.126700179584921,3.9435642421255404,5.547320238425003,1
3.9634595634527052,92.23568882418627,5.39611825936738,6.728652488341734,8.133709414427573,0
3.3830127942136246,90.96469233810883,8.434442503137019,5.325072066797226,6.198179518527618,0
3.996485912830927,73.74322712503788,10.487009958779227,2.354288196963135,5.351347424983558,1
6.830804235404148,66.80752805401232,6.974490888274254,1.9215596720184678,3.063032706076209,1
5.657502219319369,77.97019362604343,7.75753163241065,5.635963088907722,2.236461622864592,1
3.9404795924659224,71.99961435602353,7.126777713722991,4.792733912934702,6.540100217835172,0
6.026534866226712,79.36475425384644,5.929622995139236,4.339495535941324,8.012294481549894,1
5.194155098696081,92.37438134684139,4.268859583296976,2.3070043942621856,4.122300019043657,1
6.937289981065779,75.4269834491321,5.941339775356952,5.215895134011507,2.721876984767298,1
3.5958938122452953,79.57176618688425,4.912062428572403,2.4890022337321014,0.08366113890196303,1
4.3446757068044635,80.58022734808395,9.556153117088677,3.796026690812644,3.0384703126749244,1
4.215783693735685,88.48430882205284,6.827335459115141,6.89388829277396,4.77268631500192,1
2.072970103735763,57.53110666015395,6.481121006429244,2.6783315283797084,8.198246481673468,0
5.592240554129152,73.93299705234703,8.333730737181709,0.8540214858542781,6.346267384465937,1
5.522110544359778,82.11283692279473,5.3173733457161685,1.8949056162597793,5.610170809413506,1
5.010226913284922,92.00078956426862,5.849703942993171,5.988597653375247,4.199760677397738,1
4.530825733249706,75.08097552493795,7.102108403872932,4.509462274760419,3.8336685654880873,1
2.1692585158991715,61.23447293958126,8.543153487135221,3.742245242622493,7.811295195015927,0
4.158709354469282,86.19711445966136,7.752527567753182,2.981812389376861,5.401477081516779,1
4.314570966946461,73.6463761117437,7.372487713773824,4.9707198151063805,0.7947986161579559,1
3.395445461556762,68.1033334090964,7.117176602854024,2.301790298019553,3.6529207042055143,1
4.677428576667982,73.75654610286776,7.600353783290163,4.611331137285192,3.2835679364567465,1
5.8081017136290765,78.15474642344151,7.302479357693882,2.537490862374086,3.9074719816450703,1
8.77237180242106,73.95255335461788,5.455041587834597,2.204681229449892,6.125821320570171,1
5.349155625663678,57.944339429009304,7.069118832449727,2.7250251303499766,4.7851102364115015,1
5.515100781445529,88.97066196887133,5.389467011623371,3.2491851070320763,4.846269185992676,1
4.851108168467666,92.74875041278722,7.121623814351236,3.9023403281325937,7.626946322650474,1
1.162457569401917,86.51521991339506,6.279028087767638,4.4709115902222285,3.607077820426623,0
4.946972249101567,68.62314329575183,10.809072434174292,0.0,8.7283990517747,1
5.120460419882053,77.98508466052482,6.940158424372432,2.38469888450647,3.657384817257828,1
9.926484224970572,79.93478684770542,4.893640650607617,3.2168600452879215,5.1783963932251424,1
4.615278070437755,85.9879438956191,6.798729683984613,7.01012407721666,4.4375928091944665,0
5.603094684667225,86.68340488718081,7.779038118456832,1.8399947832357357,5.246838267001922,1
4.9305764605895135,72.65826201221505,9.510045919228785,4.3255932361998255,5.8891839901462575,1
2.662643924760936,80.8199555641356,6.115821400091923,6.9900606194716755,5.867670480177753,0
7.285645629030041,84.57280404615241,4.62635803896454,1.3740629401054543,3.4937653387588403,1
6.503866065373549,94.55822322146767,8.225255517146472,4.787950451728805,2.7541706451048587,1
6.582063894086094,87.04506539824723,4.929101941150523,2.3954563321309594,10.0,1
3.181225090410522,87.89056687375519,6.345766837738773,2.9907325154215307,4.032031320798894,1
7.805588621872198,80.8382662792936,6.613569271733509,2.3937783320933708,6.398424877343973,1
2.1962978744154382,94.10459145203504,6.895549820049838,2.536285383168228,1.7847173789536064,1
6.173714187600541,84.09762795959497,8.033746685611504,9.443824295812986,4.440774560190646,0
9.380911251619956,71.3891208982643,5.9745485765704185,5.688911744143331,4.745601232035114,1
3.0189273497386235,94.0336997012519,6.5894061217498585,6.203475723572418,5.945630139855665,0
3.867404540794456,86.97903272539028,6.978594470575917,4.983986973672993,0.0,1
5.199302730175282,75.56955978871518,7.224396936278182,0.7874864231960839,5.3322812261566614,1
3.9930486917676014,75.20507032600757,7.146740762061884,4.7899159406466145,2.7005170892642143,0
1.8986731378677346,82.96575545140762,7.65400866283387,6.145859229014693,5.648691422389848,0
5.137125949612055,84.63184795267584,8.265759264462606,2.293201051921777,2.927341606323674,1
2.8753925725477902,81.97292265631206,7.588951173476452,5.930653334322253,3.289034608148837,0
5.9471848612703635,83.11308673442885,7.680378285263828,5.408672419708157,4.452744779213464,1
3.1611515315323935,96.9995737457638,4.626665249880284,7.70408008962734,2.8953410607936094,0
8.09986881003508,90.71543152234887,7.07534154874852,3.1644339749727624,4.04893110652929,1
3.4334934153275256,81.90635591265024,7.719261322002413,1.8047780354485465,2.6132484629133694,1
4.355876967588649,89.41310580767484,8.093411791855676,3.2767437812549085,1.333659096602545,1
6.62703443473934,69.67476096472461,5.961473838649309,6.871141986327247,7.035914104858719,1
2.5382713671320896,83.97927049946809,6.011441087667032,0.34318823831607403,2.4079026143521434,1
5.4549198692082586,98.0930634973311,6.138848987074603,0.0,4.642638224784033,1
7.614285508564857,77.81954104607627,7.804620849837015,4.178790557863227,6.50578216298757,1
1.785033530877545,71.52366071380915,8.550821582386313,3.1148214144516877,3.7701117949679137,0
5.369267717064608,73.4791111140694,6.388809839062597,4.015455786351369,3.3496682005089244,1
5.519765588496847,69.10366962657612,8.361943470440574,5.89062354247173,5.452476177334843,1
6.563645743554621,72.15238091872297,7.185219713746891,2.8948613077622953,7.235867645454304,1
2.526098578243836,76.2949190140997,6.813571334256346,0.2539883381387589,2.6613694698270622,1
2.3590867738314474,65.94432980821358,6.682923655273046,8.088963114399888,4.699704335965122,0
6.0438831312337955,80.15618333949602,8.119917046903236,2.0055434251224478,1.5350108100653452,1
5.5939693464663724,89.02277173786648,7.488366725180605,1.881925755975805,4.21359799263562,1
5.5009857006917535,70.9224381985308,10.413738141471455,6.207440027445193,5.068409369076151,1
5.692896418993952,95.19283923641768,5.7216630355040135,3.231021757916964,3.2907507164898684,1
3.6399505568430186,85.10792088527595,7.777152553044964,3.8732202959303783,4.086016332349537,1
5.464507394322007,90.30580585624057,6.206198485282731,4.965580248120636,2.1835464633851,1
5.586144946597362,73.42165446147862,5.696069519517034,6.167166206219991,5.154157222762987,0
3.571297163947264,88.54525227066615,6.983699294447542,3.333078613636456,7.111388497766299,1
8.731549022289514,69.08066099604687,7.206028719110554,7.0399040118285985,2.8057122604590727,1
5.947665841823575,88.90247500836509,11.377260332590138,0.0,3.7546564668952342,1
2.617393005594703,81.71839339793532,6.723781276475197,5.519574473906154,6.005092492908363,0
6.313107217267659,85.53251219984784,5.304731905772975,2.3209448839646853,7.424181438645473,1
3.050636659545357,68.24405394375148,7.409516076241578,6.744542633215983,2.0136203755821374,0
6.574169207484904,71.04930157723395,3.8880399436804476,4.2840889576610905,4.6624305251681015,1
7.317191158014808,85.97228218253385,6.862064826093601,2.6541893359811968,5.5662616446390505,1
3.358635363296579,70.51651995775799,7.024037923442741,5.325682186043265,4.795887218742304,0
6.926752258488643,84.63206292099123,8.191900574417817,5.786376694414503,0.04641586624582583,1
5.825561853872997,66.32862193539754,8.46043337414177,5.283788245717276,6.002180018617544,1
6.64412031998898,88.48174212666669,6.244645571638424,1.940607520733879,8.038672702181287,1
8.793585965307894,67.67476685231492,6.7740789780551,3.0319657527558306,5.233323502339007,1
4.509223767994259,85.52299937679523,5.850818754083994,3.9918543257571297,2.9377878934114734,1
3.492527671285021,86.25630933646,5.30790616778846,3.9174806946998793,3.973745507271434,0
3.2209711407489534,73.03228181570425,7.464842169070952,5.499490950876695,8.539826135311186,0
3.3683794300691234,85.82026567084726,5.089621677105101,0.0,6.819925081721117,1
4.845796581171792,82.60442263333556,6.378059649142205,4.668654109107007,6.280053236768659,0
5.682303949633288,74.61158143807262,5.507239060151144,3.4200372911267203,5.712825167068752,1
5.553381598660038,69.91445315923792,7.824524779435389,2.3229987672320958,3.6777257756180552,1
6.654366498072047,60.373743083274206,9.702145148899731,2.515026444460801,4.598857638688463,1
5.026003783755814,83.49650047299694,5.047618025795003,3.570924670964073,4.844154528642968,1
7.907068154314634,64.35197228637945,4.220472275653647,0.0,6.0991486321288875,1
4.470686333524088,80.95344199441308,6.8126696719748985,2.5974208584169,8.017837788533807,1
10.440338333179238,77.36551783917751,7.0235466939366376,2.2483703507074133,7.236676273586256,1
6.251334695530012,86.79142775438196,7.327988960135946,5.065566418645249,2.161231288407919,1
3.285684887167435,76.97954500510136,6.330519227148483,2.388946634978959,5.447989937802097,1
2.8582150038777754,76.70552213652908,6.699041051761852,3.56977239965902,6.4735266903357935,0
5.96494483048637,87.31870704288295,7.5512656158109035,7.084553255322604,6.237720660289271,0
4.553074429348298,83.35058029084118,8.560646338967258,5.988703039630847,3.741532473225161,1
6.428000988184184,83.16155957182778,4.067426844522576,5.804542799886905,10.0,0
5.94647524914709,84.69267589808527,6.446590841452807,3.0002551391782966,2.4458308753377622,1
4.854342174686255,64.64427876792894,7.3207131909115954,5.086064558579305,2.8336231066679,1
3.30641256386319,87.56788679986983,5.623035843083896,3.5322043990928123,5.467190162523153,1
1.9703055506282707,86.12468794013603,9.59675444765095,3.607813578646124,9.233606109927706,0
4.106970095865957,69.83316871423503,6.046885179656894,4.819370687493099,3.327610298591658,0
6.712797588646945,77.55919526325799,6.938060969489076,2.8060128231581354,4.468343268706016,1
5.4281874882604075,79.6069271237237,7.834033145263437,6.9860062088864066,7.154587346031386,0
2.508522442576024,78.65503215598267,6.113072816797159,3.679739720804126,4.964275690224533,0
5.346361851702364,83.33859966568535,4.2301404282933746,5.23672113251933,4.330792290939408,0
5.770634759457674,94.31366781831184,6.3570182096252,6.911200958514597,6.13126580377344,1
3.2322851275977342,90.81766727672829,8.544160833890562,6.06330754915035,5.545035980459186,1
5.307450211891056,66.87780806568594,6.494657309822292,1.1821617946189504,7.060877571273583,1
5.116417436892,86.22069990306049,5.730348547811532,4.8897917900197685,7.582937778130727,0
2.714059404338754,93.28933319535409,8.388508314254082,5.701438788921294,5.614006120010723,0
5.715574720696567,83.86808520689203,6.503837655965421,5.783726044321497,5.583465450756618,1
6.121569052736469,90.90980425185967,6.234758779524674,1.7734103317707377,5.428221964572267,1
7.166102486350554,100.0,7.224184134494965,2.685929525965352,5.978261113298576,1
7.1076041040698055,90.23709546106981,8.15612531442818,5.989116471483243,5.110341275742928,1
2.244661264085818,82.49308595641729,10.57257029759882,2.4764792586347086,4.998783035355421,1
3.124349920169754,90.45088474084753,8.240854161486135,3.4006078866713714,7.393254241654485,1
6.0300705344173195,81.44887833096891,8.739759949582517,7.151751619003939,8.032232360710086,0
6.027571901824418,80.23903043284956,6.241050701518217,3.9044014992304206,1.9848941107331584,1
6.030095372612096,76.48585764286267,5.461197841045785,2.546451724332314,5.020042303481138,1
12.705462981309442,95.63413358832108,7.093497024428684,2.24476528627419,3.6226111331095305,1
6.141781021386334,71.81571334057999,7.160754872889394,4.665438659170376,4.378057067027855,1
7.271131280361198,95.32367724678116,5.382230887953105,1.3337039830455821,5.805032419470643,1
6.908003526986405,84.99864123740372,6.737058205143981,3.505328072207164,6.338876743084937,1
6.302782502611596,66.00693825198059,7.598976402578696,4.666461069980043,4.77574711277731,1
4.369461510719309,83.67649292991422,7.54059009252712,6.598299641095335,1.1733193305543943,1
6.517938440986535,58.99973492348376,7.756431780076409,5.335096160739991,3.069908838847641,1
3.4543495709248564,86.25508016831036,7.436447095206164,2.5718697640356423,6.792999340400332,1
4.526362786519982,88.8523148298899,6.2394870110949165,6.35683863512744,0.0,0
4.029272904341793,74.07644044347947,6.229149060026735,3.400969924905045,7.374854303364,1
5.163748278772645,81.23547695955583,5.201572903009186,1.528593955901182,6.042459981289083,1
9.629317133347017,99.54157433750287,9.677162558777642,3.655917281469055,7.632352163060045,1
1.2654696148165039,74.94253295738064,7.0201755469289395,6.876338402291404,4.602861626238079,0
6.372520380749027,69.410924129434,6.662720416307722,4.330480100129851,0.8771891519541901,1
1.7745682576206967,94.81663402462598,5.606811877821312,4.025043728659573,5.860725283012996,0
4.056136268421133,99.62587190530795,11.403486853491668,7.274423289405707,7.549306248076682,1
7.177901193934732,80.03695671847848,5.390007951665657,1.1372903058911459,6.849443611026842,1
5.128560038190925,90.11463035408356,6.35672811159089,1.4288017718944555,3.674617033023929,1
2.8445104441413878,93.41475915530881,7.62375525442909,0.7683070580663358,5.173522150925294,1
3.5693925814800638,72.57515767461616,7.9003194486164166,4.7452963729601105,3.934327462440152,1
6.359195497869352,75.14694164632132,8.436898082823525,4.332986254230249,3.361467071621256,1
3.5392667365657267,92.30874513154735,9.711412761653895,7.085472734559552,6.910777142359702,0
5.43291717916395,96.85014278708509,7.759236483191069,4.486950154273541,2.6049353774696757,1
5.091143679807628,85.62880860174354,5.415953800049999,3.1916856810413945,3.2123671388367745,1
3.6967993047883656,71.20185646497946,6.614582312317328,4.003589745756214,2.791948733055229,1
9.28788817865065,99.87061111699441,7.461748558770827,4.235414836921916,2.0195049534019067,1
6.267838044636022,74.69029102188036,10.102339062258736,0.6564774533436659,5.292828583685207,1
0.9497148266847857,76.64862218828549,4.903291782363555,9.420663288669786,7.323006096963952,0
5.3729086295388555,83.42337834489622,8.803864757837841,5.0397420362038226,4.630246487509469,1
3.676427070463224,95.54160420714774,7.269871554319625,4.420016616045178,1.988504398871667,1
6.704866669592448,88.53975976552223,8.256745802844222,5.230327968557161,6.679889079484055,1
3.4149585231345987,84.1486550036191,6.847007925046102,5.41882196117321,8.371403508069942,0
4.770527117066202,84.63288530118106,5.736351054810511,3.7188930289951365,3.707515351706811,1
6.0099745579609145,80.43514668643466,8.126309169101997,2.7375177275185987,4.042891466564564,1
6.731510388340243,85.58139514518507,7.981646540658431,5.198901372643408,6.031321260166789,1
2.5994071858884475,54.70439922305697,8.458085448609584,4.771421681062905,8.243747495570103,0
4.330997528318103,77.03392540930201,6.980043046932047,2.380219801821184,3.960331708549548,1
4.050109377678088,82.4132193491678,6.100266965020226,6.838071222734528,2.33510043800359,1
3.693341534852576,68.48985916380494,4.661819507464237,4.586704072645967,6.262837212544813,0
8.530908480562193,83.86323317811559,8.229059902209109,5.459638724535261,6.598136146284599,1
5.809963421921911,77.95528779013878,7.635834223665979,6.7838417753598375,5.012262900870454,1
2.4782320913299096,97.5547569831549,5.551326050704061,4.04377764232967,3.8837334806850987,0
6.835723894109552,95.73019725214857,6.192139490055064,4.63390401396823,6.988757461984092,1
9.244312394025266,75.34194430881837,6.299861782072839,5.620054477012233,6.056072009095929,1
7.064930521102294,78.49162288433304,4.775523352026372,2.5502778323998956,3.4631289661930142,1
1.9612600680919732,79.26052434391607,5.7734764050923,4.108103325692002,5.098189462611343,0
4.031531854267497,75.48340523840378,5.299254464790469,4.251097173302297,2.296584935950707,1
7.533822298373245,81.95024984028127,6.381281482168095,2.087882896633211,6.37178091287584,1
3.5846610687624385,72.4171793111241,5.891953752505656,8.635273577347757,4.475532861234289,0
5.887638856292456,68.69384665062474,4.559492618699877,1.185413113015195,4.128578335230526,1
6.5492681068586736,86.22711223900268,10.033885345854223,1.4037921926256844,4.934251029695131,1
3.1461390568438343,86.29529584221811,8.878811096543846,6.628453151407158,5.080615398660496,1
4.8809492878764,71.95684240340007,5.8314708677200215,5.426532501593085,6.789860123131121,1
0.0,88.95355430762599,7.4086320949804145,1.9480703650384443,6.182181062650443,0
2.9512247173314203,73.68422270834668,7.626197634731943,5.214578030203386,4.687181442414395,0
4.494863697213679,82.53165238037981,8.786628782160214,6.935700889994619,6.527336299437991,0
2.504433636070301,88.20344012612456,5.7720924600098815,3.9394738848060284,5.801474507383226,0
8.26482260786327,79.66387435296286,8.638160175973638,9.197645800149164,4.146800727427926,1
2.1397172440787346,84.54740912141135,6.178142043689597,0.5518763782639291,4.750563683527028,1
4.119911026606032,74.83570356112428,4.99620639374708,5.387646907718205,4.703554222313758,0
5.2614811545721825,78.03533416571902,8.086204838971746,6.333056672442007,6.010522686348404,1
7.8825465781322315,77.9414056911966,8.936137636183641,5.782687803210493,4.265954770556716,1
2.1282756976411212,72.53421653459762,10.881863460296028,3.5912885467087032,4.2191816271567335,1
7.326327504309919,78.23225836884218,5.20041210236468,3.4191170359777012,8.937514618867917,1
5.020466122039174,64.51381701136253,8.048379527621183,4.888290342174515,6.879470963494208,1
3.036982697904098,75.08846252857896,6.3852981343097,5.631508973304139,3.478798671149722,0
5.924206948526542,77.15124506630329,8.175038065786048,5.204946872564727,6.141881987884396,1
5.39811939114694,77.4382024750462,4.794265673153124,6.080115781586779,5.2367001313103545,0
3.799566245682411,77.58502554129221,5.105845336452154,1.9622600858665296,5.7831023505201875,1
5.139604169980037,79.38235800139871,5.8361877652502745,3.5444580417527307,5.2746826491302095,0
4.22937280627648,84.79441518086064,7.118446068502127,2.119968135752492,7.379285290970472,1
5.227034690502496,88.74517074132523,6.038378100192467,3.227774447827717,5.691240689302892,1
6.324261349042093,73.50234773151733,7.98858151587013,6.030441783628611,4.875822603571425,1
8.172033632290704,67.96799144610856,8.540341927386871,4.215967841450458,7.084381153966035,1
2.524369002346302,69.57955587756896,7.899366311868034,9.213718326299539,5.466570082175744,0
9.266066749312532,75.12797078805073,9.428181459491302,4.386812734379434,5.242957158658116,1
1.0958244009549962,76.48078682183491,7.623739944183015,4.119383761159472,5.628045204972229,0
4.6964298099288335,72.30003933802543,5.17465493448975,4.212365838880433,4.812781953267267,1
6.176634412969153,67.03883335750106,9.04506477030751,2.7243826142801284,5.018453985990938,1
5.561983735470065,75.43879172525811,6.092265646591004,3.8843267752448125,3.8266108224762547,1
3.7546009603588124,81.81426620113972,8.365627749528354,6.255576054223292,3.4976655607522424,1
4.5837554992854495,85.95029465835565,9.36060132483266,4.227941336255545,3.002859227035121,1
4.013998130682334,74.42576946891678,7.685032016095599,2.4130805402330573,2.216033426405848,1
3.821270486111577,75.87002177856566,4.755761780253025,2.1498307590427297,3.2405652772308873,1
6.699204194042049,70.73301691152689,5.622681750235312,3.099596216668313,4.651465931066149,1
5.714030971930095,79.68560829625224,8.984116700327704,4.147726868821761,5.206235164891274,1
3.6141808094786914,71.51571365809185,6.7463159715357754,6.3871730709525245,4.457406873704719,0
6.799199750866501,85.731278132412,7.119360302413249,1.3190227172671265,0.2885930197452842,1
5.614599041753219,62.14133508065889,8.138236624245414,3.3603474442224877,8.149172715524685,1
6.62572423767792,76.40370327547538,8.044484293120485,4.288620038870158,7.1729602457807635,1
6.259257683847224,83.01107339191742,7.418199718578191,0.3325884647411308,5.891519702434257,1
3.3420099781558554,81.83834516322504,6.686997443169301,2.3328034340671873,8.814981345106537,1
3.879637919606061,100.0,6.530997331401464,2.640222920527627,3.0452717650325787,1
6.494587210246523,83.49800024567908,8.286848237937015,2.4080592522990036,8.77525024125201,1
6.22074053086693,69.9594540315799,7.83035429660169,4.383779090043295,3.069571846498904,1
4.958196812071704,79.04535752910927,6.614049999073315,3.6788807809964053,5.477475850582713,1
5.234654766617564,62.23753666533548,8.62316846948971,2.8894277947979274,2.4523253497315913,1
7.55532979157685,79.1940025070324,6.806448827305324,4.85592525310527,5.029388191088733,1
3.8168572223283403,71.66943942999241,5.72250673849841,7.446149435292499,5.772332995996777,0
6.094194762340075,89.15390275560162,5.8615439516449825,7.278513033483504,4.69061933773089,0
4.595614695132212,74.50459725404465,5.531888745535351,0.15445645587532741,6.427754888180275,1
4.56463759354556,78.83234084204753,6.591384975094469,5.154144367670279,5.198028898974514,1
7.19755370397438,73.64442158595597,8.850586417504289,3.6439534198723234,3.9551705432449813,1
6.6508326979760595,97.38851351853332,5.792357228454237,4.3103106857307125,3.8663733643953213,1
6.627019272001277,76.78757233882088,7.282713641527154,3.203433932914903,6.621827545231393,1
7.610957614308658,98.32557043479201,6.0149659815588805,4.235177259774405,3.6925159403860652,1
5.042007683265518,88.14151762118266,6.609536438092844,4.302814792144037,6.830805940969874,1
6.363905942589928,84.82066727335386,4.7349381820221215,2.8420964853021538,7.445423585663862,1
4.379466486813088,83.68733147317519,6.669192656265194,2.207264904349638,1.66257227530774,1
5.648332704976884,83.93797298216252,6.709441930292557,3.1026086347610313,7.265852774602069,1
4.739713891264631,60.7232742065439,7.810431916053543,4.468518528913531,9.120845396889397,1
5.193991929985437,77.21116605849244,7.334921369883056,5.197992683368528,5.504007522403857,1
6.190314050873827,88.45157971184321,5.202411812571932,5.706697954680293,6.198168370589645,0
3.3635586335330547,79.51102816525895,8.626297366065314,3.0116199538661745,7.074010648738318,1
9.184774551370921,65.94810153196426,7.315454560332993,4.567689134605473,4.449035369641956,1
2.987965237000596,79.4759554942253,7.29759027576623,5.925005183906597,5.364560447075739,0
2.5716227744245357,97.04105516255491,6.986226469922292,6.331189790288256,2.3716009407537815,0
